Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
14,"IK Yu, YH Song","A novel short-term generation scheduling technique of thermal units using ant colony search algorithms",2001,"International Journal Of Electrical Power & Energy Systems","Elsevier Sci Ltd","","",438,"2018-11-02","Article","10.1016/S0142-0615(00)00065-X","0142-0615","",23,6,471,479,14,0.82,7,2,17
15,"C Deppe","Solution of Ulam's searching game with three lies or an optimal adaptive strategy for binary three-error-correcting codes",2000,"Discrete Mathematics","Elsevier Science Bv","","",439,"2018-11-02","Article","10.1016/S0012-365X(00)00109-6","0012-365X","",224,1,79,98,15,0.83,15,1,18
16,"Satoshi Maeda, Yu Watanabe, Koichi Ohno","Finding important, anharmonic terms in the sixth-order potential energy function by the scaled hypersphere search method: An application to vibrational analyses of molecules and clusters",2008,"Journal Of Chemical Physics","Amer Inst Physics","","",440,"2018-11-02","Article","10.1063/1.2884348","0021-9606","",128,14,,,16,1.60,5,3,10
15,"Robert Miner, Rajesh Munavalli","An approach to mathematical search through query formulation and data normalization",2007,"Towards Mechanized Mathematical Assistants","Springer-Verlag Berlin","","",441,"2018-11-02","Proceedings Paper","","0302-9743","",4573,,342,,15,1.36,8,2,11
15,"Max Garzon, Vinhthuy Phan, Sujoy Roy, Andrew Neel","In search of optimal codes for DNA computing",2006,"Dna Computing","Springer-Verlag Berlin","","",442,"2018-11-02","Proceedings Paper","","0302-9743","",4287,,143,,15,1.25,4,4,12
16,"Nanda Kumar, Karl R. Lang","Do search terms matter for online consumers? The interplay between search engine query specification and topical organization",2007,"Decision Support Systems","Elsevier Science Bv","","",443,"2018-11-02","Article","10.1016/j.dss.2007.03.010","0167-9236","",44,1,159,174,16,1.45,8,2,11
12,"GC Liao, TP Tsao","Using chaos search immune genetic and fuzzy system for short-term unit commitment algorithm",2006,"International Journal Of Electrical Power & Energy Systems","Elsevier Sci Ltd","","",444,"2018-11-02","Article","10.1016/j.ijepes.2005.08.016","0142-0615","",28,1,1,12,12,1.00,6,2,12
15,"QB Gao, ZZ Wang","Using nearest feature line and tunable nearest neighbor methods for prediction of protein subcellular locations",2005,"Computational Biology And Chemistry","Elsevier Sci Ltd","","",445,"2018-11-02","Article","10.1016/j.compbiolchem.2005.08.002","1476-9271","",29,5,388,392,15,1.15,8,2,13
16,"Dirk Lewandowski","Evaluating the Retrieval Effectiveness of Web Search Engines Using a Representative Query Sample",2015,"Journal Of The Association For Information Science And Technology","Wiley-Blackwell","","",446,"2018-11-02","Article","10.1002/asi.23304","2330-1635","",66,9,1763,1775,16,5.33,16,1,3
16,"JianGuo Wang, Joshua Zhexue Huang, Jiafeng Guo, Yanyan Lan","Recommending high-utility search engine queries via a query-recommending model",2015,"Neurocomputing","Elsevier Science Bv","","",447,"2018-11-02","Article","10.1016/j.neucom.2015.04.076","0925-2312","",167,,195,208,16,5.33,4,4,3
16,"Jingqiu Liao, Jie Wang, Yi Huang","Bacterial Community Features Are Shaped by Geographic Location, Physicochemical Properties, and Oil Contamination of Soil in Main Oil Fields of China",2015,"Microbial Ecology","Springer","","",448,"2018-11-02","Article","10.1007/s00248-015-0572-0","0095-3628","",70,2,380,389,16,5.33,5,3,3
16,"Carlos E. Galvan-Tejada, Juan Pablo Garcia-Vazquez, Ramon F. Brena","Magnetic Field Feature Extraction and Selection for Indoor Location Estimation",2014,"Sensors","Mdpi Ag","","",449,"2018-11-02","Article","10.3390/s140611001","1424-8220","",14,6,11001,11015,16,4.00,5,3,4
16,"Wei Tao Huang, Hong Qun Luo, Nian Bing Li","Boolean Logic Tree of Graphene-Based Chemical System for Molecular Computation and Intelligent Molecular Search Query",2014,"Analytical Chemistry","Amer Chemical Soc","","",450,"2018-11-02","Article","10.1021/ac5004008","0003-2700","",86,9,4494,4500,16,4.00,5,3,4
15,"Ray M. Marin, Miroslav Sulc, Jiri Vanicek","Searching the coding region for microRNA targets",2013,"Rna-A Publication Of The Rna Society","Cold Spring Harbor Lab Press, Publications Dept","","",451,"2018-11-02","Article","10.1261/rna.035634.112","1355-8382","",19,4,467,474,15,3.00,5,3,5
16,"Sonia Haiduc, Gabriele Bavota, Rocco Oliveto, Andrian Marcus, Andrea De Lucia","Evaluating the Specificity of Text Retrieval Queries to Support Software Engineering Tasks",2012,"2012 34th International Conference On Software Engineering (Icse)","Ieee","","",452,"2018-11-02","Proceedings Paper","","0270-5257","",,,1273,1276,16,2.67,3,5,6
14,"Petros Daras, Stavroula Manolopoulou, Apostolos Axenopoulos","Search and Retrieval of Rich Media Objects Supporting Multiple Multimodal Queries",2012,"Ieee Transactions On Multimedia","Ieee-Inst Electrical Electronics Engineers Inc","","",453,"2018-11-02","Article","10.1109/TMM.2011.2181343","1520-9210","",14,3,734,746,14,2.33,5,3,6
15,"Kefeng Xuan, Geng Zhao, David Taniar, Maytham Safar, Bala Srinivasan","Constrained range search query processing on road networks",2011,"Concurrency And Computation-Practice & Experience","Wiley-Blackwell","","",454,"2018-11-02","Article","10.1002/cpe.1651","1532-0626","",23,5,491,504,15,2.14,3,5,7
15,"YS Han, CRP Hartmann, KG Mehrotra","Decoding linear block codes using a priority-first search: Performance analysis and suboptimal version",1998,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",455,"2018-11-02","Letter","10.1109/18.669296","0018-9448","",44,3,1233,1246,15,0.75,5,3,20
16,"Naoko Ishibe, Renee C. Pordarczyk, Carolyn Fulco","Overview of the Institute of Medicine's Committee Search Strategy and Review Process for Gulf War and Health: Long-term Consequences of Traumatic Brain Injury",2009,"Journal Of Head Trauma Rehabilitation","Lippincott Williams & Wilkins","","",456,"2018-11-02","Article","10.1097/HTR.0b013e3181c13426","0885-9701","",24,6,424,429,16,1.78,5,3,9
16,"Zhe Chen","Not all features are created equal: Processing asymmetries between location and object features",2009,"Vision Research","Pergamon-Elsevier Science Ltd","","",457,"2018-11-02","Article","10.1016/j.visres.2009.03.008","0042-6989","",49,11,1481,1491,16,1.78,16,1,9
16,"E Dantsin, A Goerdt, EA Hirsch, U Schoning","Deterministic algorithms for k-SAT based on covering codes and local search",2000,"Automata Languages And Programming","Springer-Verlag Berlin","","",458,"2018-11-02","Article","","0302-9743","",1853,,236,247,16,0.89,4,4,18
13,"Zhibin Huang, Yong Wu, Joseph Robertson, Liang Feng, Russell L. Malmberg, Liming Cai","Fast and accurate search for non-coding RNA pseudoknot structures in genomes",2008,"Bioinformatics","Oxford Univ Press","","",459,"2018-11-02","Article","10.1093/bioinformatics/btn393","1367-4803","",24,20,2281,2287,13,1.30,2,6,10
14,"Gilad Ravid, Judit Bar-Ilan, Shifra Baruchson-Arbib, Sheizaf Rafaeli","Popularity and findability through log analysis of search terms and queries: the case of a multilingual public service website",2007,"Journal Of Information Science","Sage Publications Ltd","","",460,"2018-11-02","Article","10.1177/0165551506076326","0165-5515","",33,5,567,583,14,1.27,4,4,11
14,"Ahmed Abdelali, Jim Cowie, Hamdy S. Soliman","Improving query precision using semantic expansion",2007,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",461,"2018-11-02","Article","10.1016/j.ipm.2006.06.007","0306-4573","",43,3,705,716,14,1.27,5,3,11
15,"J Assfalg, HP Kriegel, P Kroger, P Kunath, A Pryakhin, M Renz","Similarity search on time series based on threshold queries",2006,"Advances In Database Technology - Edbt 2006","Springer-Verlag Berlin","","",462,"2018-11-02","Article","","0302-9743","",3896,,276,294,15,1.25,3,6,12
15,"ME Hodson","Searching for the perfect surface area normalizing term - a comparison of BET surface area-, geometric surface area- and mass-normalized dissolution rates of anorthite and biotite",2006,"Journal Of Geochemical Exploration","Elsevier Science Bv","","",463,"2018-11-02","Article","10.1016/j.gexplo.2005.08.058","0375-6742","",88,1,288,291,15,1.25,15,1,12
13,"IB Rogozin, D D'Angelo, L Milanesi","Protein-coding regions prediction combining similarity searches and conservative evolutionary properties of protein-coding sequences",1999,"Gene","Elsevier Science Bv","","",464,"2018-11-02","Article","10.1016/S0378-1119(98)00509-5","0378-1119","",226,1,129,137,13,0.68,4,3,19
15,"Benjamin de Haas, D. Samuel Schwarzkopf, Ivan Alvarez, Rebecca P. Lawson, Linda Henriksson, Nikolaus Kriegeskorte, Geraint Rees","Perception and Processing of Faces in the Human Brain Is Tuned to Typical Feature Locations",2016,"Journal Of Neuroscience","Soc Neuroscience","","",465,"2018-11-02","Article","10.1523/JNEUROSCI.4131-14.2016","0270-6474","",36,36,9289,9302,15,7.50,2,7,2
14,"Francesco Colace, Massimo De Santo, Luca Greco, Paolo Napoletano","Weighted Word Pairs for query expansion",2015,"Information Processing & Management","Elsevier Sci Ltd","","",466,"2018-11-02","Article","10.1016/j.ipm.2014.07.004","0306-4573","",51,1,179,193,14,4.67,4,4,3
15,"Robert M. Nosofsky, Gregory E. Cox, Rui Cao, Richard M. Shiffrin","An Exemplar-Familiarity Model Predicts Short-Term and Long-Term Probe Recognition Across Diverse Forms of Memory Search",2014,"Journal Of Experimental Psychology-Learning Memory And Cognition","Amer Psychological Assoc","","",467,"2018-11-02","Article","10.1037/xlm0000015","0278-7393","",40,6,1524,1539,15,3.75,4,4,4
14,"Alex J. Ocampo, Rumi Chunara, John S. Brownstein","Using search queries for malaria surveillance, Thailand",2013,"Malaria Journal","Biomed Central Ltd","","",468,"2018-11-02","Article","10.1186/1475-2875-12-390","1475-2875","",12,,,,14,2.80,5,3,5
15,"L Fiore, A Plebani, G Buttinelli, S Fiore, V Donati, J Marturano, A Soresina, B Martire, C Azzari, G Nigro, F Cardinale, A Trizzino, C Pignata, P Alvisi, E Anastasio, G Bossi, AG Ugazio","Search for pollovirus long-term excretors among patients affected by agammaglobulinemia",2004,"Clinical Immunology","Academic Press Inc Elsevier Science","","",469,"2018-11-02","Article","10.1016/j.clim.2003.11.011","1521-6616","",111,1,98,102,15,1.07,1,17,14
15,"G. Cromwell, L. Tauxe, H. Staudigel, C. G. Constable, A. A. P. Koppers, R. -B. Pedersen","In search of long-term hemispheric asymmetry in the geomagnetic field : Results from high northern latitudes",2013,"Geochemistry Geophysics Geosystems","Amer Geophysical Union","","",470,"2018-11-02","Article","10.1002/ggge.20174","1525-2027","",14,8,3234,3249,15,3.00,3,6,5
15,"Adam A. L. Levy, William Ingram, Mark Jenkinson, Chris Huntingford, F. Hugo Lambert, Myles Allen","Can correcting feature location in simulated mean climate improve agreement on projected changes?",2013,"Geophysical Research Letters","Amer Geophysical Union","","",471,"2018-11-02","Article","10.1029/2012GL053964","0094-8276","",40,2,354,358,15,3.00,3,6,5
15,"Lim Bee Huang, Vimala Balakrishnan, Ram Gopal Raj","IMPROVING THE RELEVANCY OF DOCUMENT SEARCH USING THE MULTI-TERM ADJACENCY KEYWORD-ORDER MODEL",2012,"Malaysian Journal Of Computer Science","Univ Malaya, Fac Computer Science & Information Tech","","",472,"2018-11-02","Article","","0127-9084","",25,1,1,10,15,2.50,5,3,6
15,"Surafel Lemma Abebe, Sonia Haiduc, Paolo Tonella, Andrian Marcus","The Effect of Lexicon Bad Smells on Concept Location in Source Code",2011,"11th Ieee International Working Conference On Source Code Analysis And Manipulation (Scam 2011)","Ieee Computer Soc","","",473,"2018-11-02","Proceedings Paper","10.1109/SCAM.2011.18","1942-5430","",,,125,134,15,2.14,4,4,7
15,"Meet Zandawala, Yuliya Lytvyn, Daria Taiakina, Ian Orchard","Cloning of the cDNA, localization, and physiological effects of FGLamide-related allatostatins in the blood-gorging bug, Rhodnius prolixus",2012,"Insect Biochemistry And Molecular Biology","Pergamon-Elsevier Science Ltd","","",474,"2018-11-02","Article","10.1016/j.ibmb.2011.10.002","0965-1748","",42,1,10,21,15,2.50,4,4,6
13,"Yi Zhang, Xingyuan Wang","Fractal compression coding based on wavelet transform with diamond search",2012,"Nonlinear Analysis-Real World Applications","Pergamon-Elsevier Science Ltd","","",475,"2018-11-02","Article","10.1016/j.nonrwa.2011.07.017","1468-1218","",13,1,106,112,13,2.17,7,2,6
15,"Gene R. Laczniak, Ann-Marie Kennedy","Hyper Norms: Searching for a Global Code of Conduct",2011,"Journal Of Macromarketing","Sage Publications Inc","","",476,"2018-11-02","Article","10.1177/0276146711405530","0276-1467","",31,3,245,256,15,2.14,8,2,7
15,"Josef Panek, Libor Krasny, Jan Bobek, Edita Jezkova, Jana Korelusova, Jiri Vohradsky","The suboptimal structures find the optimal RNAs: homology search for bacterial non-coding RNAs using suboptimal RNA structures",2011,"Nucleic Acids Research","Oxford Univ Press","","",477,"2018-11-02","Article","10.1093/nar/gkq1186","0305-1048","",39,8,3418,3426,15,2.14,3,6,7
15,"Nattiya Kanhabua, Kjetil Norvag","Determining Time of Queries for Re-ranking Search Results",2010,"Research And Advanced Technology For Digital Libraries","Springer-Verlag Berlin","","",478,"2018-11-02","Proceedings Paper","","0302-9743","",6273,,261,272,15,1.88,8,2,8
15,"Sai Teja Peddinti, Nitesh Saxena","On the Privacy of Web Search Based on Query Obfuscation: A Case Study of TrackMeNot",2010,"Privacy Enhancing Technologies","Springer-Verlag Berlin","","",479,"2018-11-02","Proceedings Paper","","0302-9743","",6205,,19,37,15,1.88,8,2,8
15,"Paolo Boldi, Francesco Bonchi, Carlos Castillo, Sebastiano Vigna","From ""Dango"" to ""Japanese Cakes"": Query Reformulation Models and Patterns",2009,"2009 Ieee/Wic/Acm International Joint Conferences On Web Intelligence (Wi) And Intelligent Agent Technologies (Iat), Vol 1","Ieee Computer Soc","","",480,"2018-11-02","Proceedings Paper","","","",,,183,,15,1.67,4,4,9
12,"Ming Xu, Shuigeng Zhou, Jihong Guan, Xiaohua Hu","A path-traceable query routing mechanism for search in unstructured peer-to-peer networks",2010,"Journal Of Network And Computer Applications","Academic Press Ltd- Elsevier Science Ltd","","",481,"2018-11-02","Article","10.1016/j.jnca.2009.11.003","1084-8045","",33,2,115,127,12,1.50,3,4,8
12,"D. D. Rasalkar, W. C. W. Chu, F. W. T. Cheng, B. K. Paunipagar, M. K. Shing, C. K. Li","Atypical location of germinoma in basal ganglia in adolescents: radiological features and treatment outcomes",2010,"British Journal Of Radiology","British Inst Radiology","","",482,"2018-11-02","Article","10.1259/bjr/25001856","0007-1285","",83,987,261,267,12,1.50,2,6,8
15,"AA Shiri, C Revie, G Chowdhury","Thesaurus-assisted search term selection and query expansion: A review of user-centred studies",2002,"Knowledge Organization","Ergon-Verlag","","",483,"2018-11-02","Article","","0943-7444","",29,1,1,19,15,0.94,5,3,16
10,"Betsy Sheena Cherian, Achuthsankar S. Nair","Protein location prediction using atomic composition and global features of the amino acid sequence",2010,"Biochemical And Biophysical Research Communications","Academic Press Inc Elsevier Science","","",484,"2018-11-02","Article","10.1016/j.bbrc.2009.12.118","0006-291X","",391,4,1670,1674,10,1.25,5,2,8
15,"Susanne Mayr, Robert Hauke, Axel Buchner","Auditory location negative priming: A case of feature mismatch",2009,"Psychonomic Bulletin & Review","Springer","","",485,"2018-11-02","Article","10.3758/PBR.16.5.845","1069-9384","",16,5,845,849,15,1.67,5,3,9
15,"Oren Kurland","Re-ranking search results using language models of query-specific clusters",2009,"Information Retrieval","Springer","","",486,"2018-11-02","Article","10.1007/s10791-008-9065-9","1386-4564","",12,4,437,460,15,1.67,15,1,9
15,"Keith Seymour, Haihang You, Jack Dongarra","A Comparison of Search Heuristics for Empirical Code Optimization",2008,"2008 Ieee International Conference On Cluster Computing","Ieee","","",487,"2018-11-02","Proceedings Paper","10.1109/CLUSTR.2008.4663803","1552-5244","",,,421,429,15,1.50,5,3,10
15,"A. N. Petrov, N. S. Mosyagin, A. V. Titov","Theoretical study of low-lying electronic terms and transition moments for HfF+ for the electron electric-dipole-moment search",2009,"Physical Review A","Amer Physical Soc","","",488,"2018-11-02","Article","10.1103/PhysRevA.79.012505","2469-9926","",79,1,,,15,1.67,5,3,9
15,"L Wei, HH Qi","Near-optimal limited-search detection on ISI/CDMA channels and decoding of long convolutional codes",2000,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",489,"2018-11-02","Article","10.1109/18.850682","0018-9448","",46,4,1459,1482,15,0.83,8,2,18
14,"Matthias M. Mueller","Location and features of instructive spatial cues do not influence the time course of covert shifts of visual spatial attention",2008,"Biological Psychology","Elsevier Science Bv","","",490,"2018-11-02","Article","10.1016/j.biopsycho.2007.11.003","0301-0511","",77,3,292,303,14,1.40,14,1,10
14,"Pontus Larsson, Andrea Hinas, David H. Ardell, Leif A. Kirsebom, Anders Virtanen, Fredrik Soderbom","De novo search for non-coding RNA genes in the AT-rich genome of Dictyostelium discoideum: Performance of Markov-dependent genome feature scoring",2008,"Genome Research","Cold Spring Harbor Lab Press, Publications Dept","","",491,"2018-11-02","Article","10.1101/gr.069104.107","1088-9051","",18,6,888,899,14,1.40,2,6,10
14,"Igor Zinovik, Daniel Kroening, Yury Chebiryak","Computing binary combinatorial gray codes via exhaustive search with SAT solvers",2008,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",492,"2018-11-02","Article","10.1109/TIT.2008.917695","0018-9448","",54,4,1819,1823,14,1.40,5,3,10
13,"Anne Eisinga, Nandi Siegfried, Mike Clarke","The sensitivity and precision of search terms in Phases I, II and III of the Cochrane Highly Sensitive Search Strategy for identifying reports of randomized trials in MEDLINE in a specific area of health care - HIV/AIDS prevention and treatment interventions",2007,"Health Information And Libraries Journal","Blackwell Publishing","","",493,"2018-11-02","Article","10.1111/j.1471-1842.2007.00698.x","1471-1834","",24,2,103,109,13,1.18,4,3,11
14,"Nicolas Gold, Mark Harman, Zheng Li","Allowing overlapping boundaries in source code using a search based approach to concept binding",2006,"Icsm 2006: 22nd Ieee International Conference On Software Maintenance, Proceedings","Ieee Computer Soc","","",494,"2018-11-02","Proceedings Paper","","1063-6773","",,,310,,14,1.17,5,3,12
14,"O Corby, R Dieng-Kuntz, C Faron-Zucker","Querying the semantic web with Corese search engine",2004,"Ecai 2004: 16th European Conference On Artificial Intelligence, Proceedings","I O S Press","","",495,"2018-11-02","Proceedings Paper","","0922-6389","",110,,705,709,14,1.00,5,3,14
12,"N Stojanovic","On the query refinement in the ontology-based searching for information",2005,"Information Systems","Pergamon-Elsevier Science Ltd","","",496,"2018-11-02","Article","10.1016/j.is.2004.11.004","0306-4379","",30,7,543,563,12,0.92,12,1,13
12,"GC Montanari, I Ghinello, A Motori, S Gubanski, D Das Gupta","Searching for short-term techniques for the inference of electrical threshold of PET - dc conductivity measurements",1998,"Ieee Transactions On Dielectrics And Electrical Insulation","Ieee-Inst Electrical Electronics Engineers Inc","","",497,"2018-11-02","Article","10.1109/94.660821","1070-9878","",5,1,148,153,12,0.60,2,5,20
14,"D Haccoun, C Cardinal, F Gagnon","Search and determination of convolutional self-doubly orthogonal codes for iterative threshold decoding",2005,"Ieee Transactions On Communications","Ieee-Inst Electrical Electronics Engineers Inc","","",498,"2018-11-02","Article","10.1109/TCOMM.2005.847135","0090-6778","",53,5,802,809,14,1.08,5,3,13
14,"M Henzinger, BW Chang, B Milch, S Brin","Query-free news search",2005,"World Wide Web-Internet And Web Information Systems","Springer","","",499,"2018-11-02","Article","10.1007/s11280-004-4870-6","1386-145X","",8,2,101,126,14,1.08,4,4,13
9,"IK Yu, CS Chou, YH Song","Application of the ant colony search algorithm to short-term generation scheduling problem of thermal units",1998,"Powercon '98: 1998 International Conference On Power System Technology - Proceedings, Vols 1 And 2","Ieee","","",500,"2018-11-02","Proceedings Paper","","","",,,552,556,9,0.45,3,3,20
12,"Liming Nie, He Jiang, Zhilei Ren, Zeyi Sun, Xiaochen Li","Query Expansion Based on Crowd Knowledge for Code Search",2016,"Ieee Transactions On Services Computing","Ieee Computer Soc","","",501,"2018-11-02","Article","10.1109/TSC.2016.2560165","1939-1374","",9,5,771,783,12,6.00,2,5,2
14,"Kevin Lin, Huei-Fang Yang, Kuan-Hsien Liu, Jen-Hao Hsiao, Chu -Song Chen","Rapid Clothing Retrieval via Deep Learning of Binary Codes and Hierarchical Search",2015,"Icmr'15: Proceedings Of The 2015 Acm International Conference On Multimedia Retrieval","Assoc Computing Machinery","","",502,"2018-11-02","Proceedings Paper","10.1145/2671188.2749318","","",,,499,502,14,4.67,3,5,3
14,"Meili Lu, Xiaobing Sun, Shaowei Wang, David Lo, Yucong Duan","Query Expansion via Wordnet for Effective Code Search",2015,"2015 22nd International Conference On Software Analysis, Evolution, And Reengineering (Saner)","Ieee","","",503,"2018-11-02","Proceedings Paper","","","",,,545,549,14,4.67,3,5,3
13,"Nicola Luigi Bragazzi, Susanna Bacigaluppi, Chiara Robba, Raffaele Nardone, Eugen Trinka, Francesco Brigo","Infodemiology of status epilepticus: A systematic validation of the Google Trends-based search queries",2016,"Epilepsy & Behavior","Academic Press Inc Elsevier Science","","",504,"2018-11-02","Article","10.1016/j.yebeh.2015.12.017","1525-5050","",55,,120,123,13,6.50,2,6,2
13,"Irina E. Bocharova, Boris D. Kudryashov, Rolf Johannesson","Searching for Binary and Nonbinary Block and Convolutional LDPC Codes",2016,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",505,"2018-11-02","Article","10.1109/TIT.2015.2496213","0018-9448","",62,1,163,183,13,6.50,4,3,2
14,"Gyeong June Hahm, Mun Yong Yi, Jae Hyun Lee, Hyo Won Suh","A personalized query expansion approach for engineering document retrieval",2014,"Advanced Engineering Informatics","Elsevier Sci Ltd","","",506,"2018-11-02","Article","10.1016/j.aei.2014.04.002","1474-0346","",28,4,344,359,14,3.50,4,4,4
13,"Laura Moreno, John Joseph Treadway, Andrian Marcus, Wuwei Shen","On the Use of Stack Traces to Improve Text Retrieval-based Bug Localization",2014,"2014 Ieee International Conference On Software Maintenance And Evolution (Icsme)","Ieee Computer Soc","","",507,"2018-11-02","Proceedings Paper","10.1109/ICSME.2014.37","1063-6773","",,,151,160,13,3.25,3,4,4
13,"Theodore J. Yoder, Guang Hao Low, Isaac L. Chuang","Fixed-Point Quantum Search with an Optimal Number of Queries",2014,"Physical Review Letters","Amer Physical Soc","","",508,"2018-11-02","Article","10.1103/PhysRevLett.113.210501","0031-9007","",113,21,,,13,3.25,4,3,4
13,"Wael Kessentini, Marouane Kessentini, Houari Sahraoui, Slim Bechikh, Ali Ouni","A Cooperative Parallel Search-Based Software Engineering Approach for Code-Smells Detection",2014,"Ieee Transactions On Software Engineering","Ieee Computer Soc","","",509,"2018-11-02","Article","10.1109/TSE.2014.2331057","0098-5589","",40,9,841,861,13,3.25,3,5,4
11,"Umberto Nanni, Fotini Betsou, Silvia Riondino, Luisa Rossetti, Antonella Spila, Maria Giovanna Valente, David Della-Morte, Raffaele Palmirotta, Mario Roselli, Patrizia Ferroni, Fiorella Guadagni","SPRECware: software tools for Standard PREanalytical Code (SPREC) labeling - effective exchange and search of stored biospecimens",2012,"International Journal Of Biological Markers","Wichtig Editore","","",510,"2018-11-02","Article","10.5301/JBM.2012.9718","0393-6155","",27,3,272,279,11,1.83,1,11,6
13,"Alon Mishne, Sharon Shoham, Eran Yahav","Typestate-Based Semantic Code Search over Partial Programs",2012,"Acm Sigplan Notices","Assoc Computing Machinery","","",511,"2018-11-02","Article","10.1145/2398857.2384689","0362-1340","",47,10,997,1016,13,2.17,4,3,6
14,"Lucas J. Carr, Shira I. Dunsiger","Search Query Data to Monitor Interest in Behavior Change: Application for Public Health",2012,"Plos One","Public Library Science","","",512,"2018-11-02","Article","10.1371/journal.pone.0048158","1932-6203","",7,10,,,14,2.33,7,2,6
13,"Sayed Mohammad Ebrahim Sahraeian, Byung-Jun Yoon","RESQUE: Network reduction using semi-Markov random walk scores for efficient querying of biological networks",2012,"Bioinformatics","Oxford Univ Press","","",513,"2018-11-02","Article","10.1093/bioinformatics/bts341","1367-4803","",28,16,2129,2136,13,2.17,7,2,6
14,"Krist Wongsuphasawat, Catherine Plaisant, Meirav Taieb-Maimon, Ben Shneiderman","Querying event sequences by exact match or similarity search: Design and empirical evaluation",2012,"Interacting With Computers","Oxford Univ Press","","",514,"2018-11-02","Article","10.1016/j.intcom.2012.01.003","0953-5438","",24,2,55,68,14,2.33,4,4,6
14,"Hemant Jain, Cheng Thao, Huimin Zhao","Enhancing electronic medical record retrieval through semantic query expansion",2012,"Information Systems And E-Business Management","Springer Heidelberg","","",515,"2018-11-02","Article","10.1007/s10257-010-0133-5","1617-9846","",10,2,165,181,14,2.33,5,3,6
14,"M. Golfarelli, F. Mandreoli, W. Penzo, S. Rizzi, E. Turricchia","OLAP query reformulation in peer-to-peer data warehousing",2012,"Information Systems","Pergamon-Elsevier Science Ltd","","",516,"2018-11-02","Article","10.1016/j.is.2011.06.003","0306-4379","",37,5,393,411,14,2.33,3,5,6
13,"Simeon Vosen, Torsten Schmidt","A monthly consumption indicator for Germany based on Internet search query data",2012,"Applied Economics Letters","Routledge Journals, Taylor & Francis Ltd","","",517,"2018-11-02","Article","10.1080/13504851.2011.595673","1350-4851","",19,7,683,687,13,2.17,7,2,6
14,"Mona Taghavi, Ahmed Patel, Nikita Schmidt, Christopher Wills, Yiqi Tew","An analysis of web proxy logs with query distribution pattern approach for search engines",2012,"Computer Standards & Interfaces","Elsevier Science Bv","","",518,"2018-11-02","Article","10.1016/j.csi.2011.07.001","0920-5489","",34,1,162,170,14,2.33,3,5,6
13,"Takafumi Maeda, Koichi Suzuki, Kazutomo Togashi, Mitsuhiro Nokubi, Masaaki Saito, Shingo Tsujinaka, Hidenori Kamiyama, Fumio Konishi","Sessile serrated adenoma shares similar genetic and epigenetic features with microsatellite unstable colon cancer in a location-dependent manner",2011,"Experimental And Therapeutic Medicine","Spandidos Publ Ltd","","",519,"2018-11-02","Article","10.3892/etm.2011.249","1792-0981","",2,4,695,700,13,1.86,2,8,7
14,"P Vakkari","Subject knowledge, source of terms, and term selection in query expansion: An analytical study",2002,"Advances In Information Retrieval","Springer-Verlag Berlin","","",520,"2018-11-02","Article","","0302-9743","",2291,,110,123,14,0.88,14,1,16
13,"CP Rinsland, A Goldman, TM Stephen, LS Chiou, E Mahieu, R Zander","SF6 ground-based infrared solar absorption measurements: long-term trend, pollution events, and a search for SF5CF3 absorption",2003,"Journal Of Quantitative Spectroscopy & Radiative Transfer","Pergamon-Elsevier Science Ltd","","",521,"2018-11-02","Article","10.1016/S0022-4073(02)00177-2","0022-4073","",78,1,41,53,13,0.87,2,6,15
12,"YL Xie, D O'Hallaron","Locality in search engine queries and its implications for caching",2002,"Ieee Infocom 2002: The Conference On Computer Communications, Vols 1-3, Proceedings","Ieee","","",522,"2018-11-02","Proceedings Paper","","0743-166X","",,,1238,1247,12,0.75,6,2,16
14,"Nathaniel M. Schuster, Mary A. M. Rogers, Jr. McMahon, Laurence F.","Using Search Engine Query Data to Track Pharmaceutical Utilization: A Study of Statins",2010,"American Journal Of Managed Care","Managed Care & Healthcare Communications Llc","","",523,"2018-11-02","Article","","1088-0224","",16,8,,,14,1.75,5,3,8
12,"Rodrygo L. T. Santos, Jie Peng, Craig Macdonald, Iadh Ounis","Explicit Search Result Diversification through Sub-queries",2010,"Advances In Information Retrieval, Proceedings","Springer-Verlag Berlin","","",524,"2018-11-02","Proceedings Paper","","0302-9743","",5993,,87,99,12,1.50,3,4,8
13,"AG D'yachkov, VV Rykov","Optimal superimposed codes and designs for Renyi's search model",2002,"Journal Of Statistical Planning And Inference","Elsevier Science Bv","","",525,"2018-11-02","Article","10.1016/S0378-3758(01)00140-9","0378-3758","",100,2,281,302,13,0.81,7,2,16
